nomeTesto,zona,NUTS_code,NUTS_level,designIniz,designFine,nomeAutCom,legNomeBre,legData,legLink,legSpecRif,legLivello,legGU_Link
Veneto,gialla,ITH3,2,1642377600000,31/01/2022,Ministero della Salute,Ordinanza 14/01/2022,1642118400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85154,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/15/22A00319/sg
Veneto,gialla,ITH3,2,1643587200000,14/02/2022,Ministero della Salute,Ordinanza 28/01/2022,1643328000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85475,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/29/22A00699/sg
Veneto,gialla,ITH3,2,1644796800000,28/02/2022,Ministero della Salute,Ordinanza 11/02/2022,1644537600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85753,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/12/22A01118/sg
Veneto,bianca,ITH3,2,1646006400000,unknown,Ministero della Salute,Ordinanza 25/02/2022,1645747200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85993,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/26/22A01374/sg
Intero territorio nazionale,rossa,IT,0,1608768000000,27/12/2020,Presidente della Repubblica,DL 18/12/2020 n.172,1608249600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77853,art.3,nazionale,https://www.gazzettaufficiale.it/eli/id/2020/12/18/20G00196/sg
Intero territorio nazionale,arancione,IT,0,1609113600000,30/12/2020,Presidente della Repubblica,DL 18/12/2020 n.172,1608249600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77853,art.2,nazionale,https://www.gazzettaufficiale.it/eli/id/2020/12/18/20G00196/sg
Intero territorio nazionale,rossa,IT,0,1609372800000,03/01/2021,Presidente della Repubblica,DL 18/12/2020 n.172,1608249600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77853,art.3,nazionale,https://www.gazzettaufficiale.it/eli/id/2020/12/18/20G00196/sg
Intero territorio nazionale,arancione,IT,0,1609718400000,04/01/2021,Presidente della Repubblica,DL 18/12/2020 n.172,1608249600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77853,art.2,nazionale,https://www.gazzettaufficiale.it/eli/id/2020/12/18/20G00196/sg
Intero territorio nazionale,rossa,IT,0,1609804800000,06/01/2021,Presidente della Repubblica,DL 18/12/2020 n.172,1608249600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77853,art.3,nazionale,https://www.gazzettaufficiale.it/eli/id/2020/12/18/20G00196/sg
Intero territorio nazionale,gialla,IT,0,1609977600000,08/01/2021,Presidente della Repubblica,DL 05/01/2021 n.1,1609804800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78114,art.1,nazionale,https://www.gazzettaufficiale.it/eli/id/2021/01/05/21G00001/sg
Intero territorio nazionale,arancione,IT,0,1610150400000,10/01/2021,Presidente della Repubblica,DL 05/01/2021 n.1,1609804800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78114,art.2,nazionale,https://www.gazzettaufficiale.it/eli/id/2021/01/05/21G00001/sg
Intero territorio nazionale,rossa,IT,0,1617408000000,05/04/2021,Presidente della Repubblica,DL 13/03/2021 n.30,1615593600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,art.3,nazionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg
